"uid","domainID","siteID","namedLocation","collectDate","identifiedDate","sampleID","sampleCode","slideID","acceptedTaxonID","targetTaxaPresent","scientificName","morphospeciesID","taxonRank","phylum","subphylum","class","subclass","infraclass","superorder","order","suborder","infraorder","superfamily","family","subfamily","tribe","subtribe","genus","specificEpithet","infraspecificEpithet","invertebrateLifeStage","sizeClass","sizeCategory","individualCount","subsamplePercent","estimatedTotalCount","immatureSpecimen","indeterminateSpecies","sampleCondition","distinctTaxon","identificationQualifier","identificationReferences","qcChecked","laboratoryName","identifiedBy","identificationRemarks","dataQF","publicationDate","release"
"61743ea2-2975-4e92-97b2-95228a2a967f","D17","TECR","TECR.AOS.reach",2021-07-27 15:41:00,2021-12-01,"TECR.20210727.SURBER.2","A00000298909","7927.8-7","PRISP1","Y","Pristina sp.",NA,"genus","Annelida","Clitellata","Oligochaeta","Oligochaeta",NA,NA,"Tubificida",NA,NA,NA,"Naididae","Pristininae",NA,NA,"Pristina","sp.",NA,"none",1,NA,1,13,8,"N","N","condition OK","Y",NA,"Kathman and Brinkhurst 1998","N","EcoAnalysts Inc.","M. Hill","Length = 1.2mm",NA,"20221129T224755Z","RELEASE-2023"
"469f005c-c855-4c7d-bba3-63866686cd84","D17","TECR","TECR.AOS.reach",2021-07-27 15:41:00,2021-11-29,"TECR.20210727.SURBER.5","A00000298925",NA,"HETMAR","Y","Heterotrissocladius marcidus gr.",NA,"speciesGroup","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","Holometabola","Diptera","Nematocera","Culicomorpha",NA,"Chironomidae","Orthocladiinae",NA,NA,"Heterotrissocladius","marcidus gr.",NA,"larva",1,NA,2,4,56,"N","N","condition OK","Y",NA,"Epler 2001","N","EcoAnalysts Inc.","G. Wallace",NA,NA,"20221129T224755Z","RELEASE-2023"
"bfb7f46e-cf33-49e5-8755-496c73ff29a7","D17","TECR","TECR.AOS.reach",2021-07-27 15:41:00,2021-11-29,"TECR.20210727.SURBER.5","A00000298925",NA,"EPHSP1","Y","Ephemerellidae sp.",NA,"family","Arthropoda","Hexapoda","Insecta","Pterygota","Palaeoptera",NA,"Ephemeroptera","Furcatergalia","Pannota","Ephemerelloidea","Ephemerellidae",NA,NA,NA,NA,"sp.",NA,"larva",1,NA,1,4,28,"Y","N","condition OK","Y",NA,"Merritt and Cummins 2008","N","EcoAnalysts Inc.","J. Pfeiffer",NA,NA,"20221129T224755Z","RELEASE-2023"
"4b2852a0-2dd8-4b5f-9513-37a9e2c6e8fe","D17","TECR","TECR.AOS.reach",2021-07-27 15:41:00,2021-11-29,"TECR.20210727.SURBER.5","A00000298925",NA,"TURSP","Y","Turbellaria sp.",NA,"class","Platyhelminthes",NA,"Turbellaria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sp.",NA,"none",1,NA,2,4,56,"N","N","condition OK","Y",NA,"Thorp and Covich 2001","N","EcoAnalysts Inc.","J. Pfeiffer",NA,NA,"20221129T224755Z","RELEASE-2023"
"c4affb0a-3239-4638-b685-71f511689c2f","D17","TECR","TECR.AOS.reach",2021-07-27 15:41:00,2021-11-28,"TECR.20210727.SURBER.6","A00000298854",NA,"NEMSP5","Y","Nemouridae sp.",NA,"family","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","Polyneoptera","Plecoptera","Euholognatha",NA,NA,"Nemouridae",NA,NA,NA,NA,"sp.",NA,"larva",1,NA,8,5,171,"Y","N","condition OK","Y",NA,"Stewart and Stark 2002","N","EcoAnalysts Inc.","J. Pfeiffer",NA,NA,"20221129T224755Z","RELEASE-2023"
"f235dc5d-78fa-4438-beec-247951accdbb","D17","TECR","TECR.AOS.reach",2021-07-27 15:41:00,2021-11-29,"TECR.20210727.SURBER.5","A00000298925",NA,"BAESP2","Y","Baetis sp.",NA,"genus","Arthropoda","Hexapoda","Insecta","Pterygota","Palaeoptera",NA,"Ephemeroptera","Pisciforma",NA,NA,"Baetidae",NA,NA,NA,"Baetis","sp.",NA,"larva",4,NA,2,4,56,"N","Y","damaged, affecting measurement","Y",NA,"Merritt and Cummins 2008","N","EcoAnalysts Inc.","J. Pfeiffer",NA,NA,"20221129T224755Z","RELEASE-2023"
"059d021a-f618-4191-8dce-ab701ae93eb9","D17","TECR","TECR.AOS.reach",2021-07-27 15:41:00,2021-12-01,"TECR.20210727.SURBER.1","A00000298855",NA,"PARSP25","Y","Parakiefferiella sp.",NA,"genus","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","Holometabola","Diptera","Nematocera","Culicomorpha",NA,"Chironomidae","Orthocladiinae",NA,NA,"Parakiefferiella","sp.",NA,"larva",2,NA,1,14,7,"N","N","condition OK","Y",NA,"Epler 2001","N","EcoAnalysts Inc.","G. Wallace",NA,NA,"20221129T224755Z","RELEASE-2023"
"cbd7480d-9c97-44b2-8263-3a3af8a20b42","D17","TECR","TECR.AOS.reach",2021-07-27 15:41:00,2021-11-28,"TECR.20210727.SURBER.7","A00000298871",NA,"SIMSP1","Y","Simulium sp.",NA,"genus","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","Holometabola","Diptera","Nematocera","Culicomorpha",NA,"Simuliidae","Simuliinae","Simuliini",NA,"Simulium","sp.",NA,"larva",3,NA,4,9,43,"N","N","condition OK","Y",NA,"Merritt and Cummins 2008","N","EcoAnalysts Inc.","J. Pfeiffer",NA,NA,"20221129T224755Z","RELEASE-2023"
"5fc36895-f29a-4e6c-b2fa-2f346daeae71","D17","TECR","TECR.AOS.reach",2021-07-27 15:41:00,2021-12-01,"TECR.20210727.SURBER.1","A00000298855",NA,"NAISP","Y","Naididae sp.","w/ cap setae","family","Annelida","Clitellata","Oligochaeta","Oligochaeta",NA,NA,"Tubificida",NA,NA,NA,"Naididae",NA,NA,NA,NA,"sp.",NA,"none",8,NA,1,14,7,"N","N","condition OK","Y",NA,"Kathman and Brinkhurst 1999","N","EcoAnalysts Inc.","M. Hill","Length = 7.8mm",NA,"20221129T224755Z","RELEASE-2023"
"478f6caf-3159-424c-bc0d-484ad28e07df","D17","TECR","TECR.AOS.reach",2021-07-27 15:41:00,2021-11-26,"TECR.20210727.SURBER.8","A00000298870",NA,"CERSP10","Y","Ceratopogoninae sp.",NA,"subfamily","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","Holometabola","Diptera","Nematocera","Culicomorpha",NA,"Ceratopogonidae","Ceratopogoninae",NA,NA,NA,"sp.",NA,"larva",2,NA,2,4,48,"N","N","condition OK","Y",NA,"Merritt and Cummins 2008","N","EcoAnalysts Inc.","J. Pfeiffer",NA,NA,"20221129T224755Z","RELEASE-2023"
"e616a05e-6ab2-4dfc-83e0-eb80fd12787d","D17","TECR","TECR.AOS.reach",2021-07-27 15:41:00,2021-11-28,"TECR.20210727.SURBER.6","A00000298854",NA,"NEOSP69","Y","Neoleptophlebia sp.",NA,"genus","Arthropoda","Hexapoda","Insecta","Pterygota","Palaeoptera",NA,"Ephemeroptera","Furcatergalia","Lanceolata",NA,"Leptophlebiidae",NA,NA,NA,"Neoleptophlebia","sp.",NA,"larva",2,NA,1,5,21,"N","N","condition OK","Y",NA,"Tiunova and Kluge 2016; Merritt et al 2019","N","EcoAnalysts Inc.","J. Pfeiffer",NA,NA,"20221129T224755Z","RELEASE-2023"
"ded22885-0ace-44d4-8402-f4f410b9b7e7","D17","TECR","TECR.AOS.reach",2021-07-27 15:41:00,2021-12-01,"TECR.20210727.SURBER.2","A00000298909",NA,"LIMSP23","Y","Limnophyes sp.",NA,"genus","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","Holometabola","Diptera","Nematocera","Culicomorpha",NA,"Chironomidae","Orthocladiinae",NA,NA,"Limnophyes","sp.",NA,"larva",2,NA,2,13,16,"N","N","condition OK","Y",NA,"Epler 2001","N","EcoAnalysts Inc.","G. Wallace",NA,NA,"20221129T224755Z","RELEASE-2023"
"6b7d07a6-6914-435f-b323-0210faeb0697","D17","TECR","TECR.AOS.reach",2021-07-27 15:41:00,2021-11-29,"TECR.20210727.SURBER.5","A00000298925",NA,"MERSP3","Y","Meringodixa sp.",NA,"genus","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","Holometabola","Diptera","Nematocera","Culicomorpha",NA,"Dixidae",NA,NA,NA,"Meringodixa","sp.",NA,"larva",1,NA,1,4,28,"N","N","condition OK","Y",NA,"Merrit Cummins and Berg 2019","N","EcoAnalysts Inc.","J. Pfeiffer",NA,NA,"20221129T224755Z","RELEASE-2023"
"b9374ef1-fbe0-4975-9240-6deb92e635fc","D17","TECR","TECR.AOS.reach",2021-07-27 15:41:00,2021-11-29,"TECR.20210727.SURBER.4","A00000298911",NA,"MICRYD","Y","Microtendipes rydalensis gr.",NA,"speciesGroup","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","Holometabola","Diptera","Nematocera","Culicomorpha",NA,"Chironomidae","Chironominae","Chironomini",NA,"Microtendipes","rydalensis gr.",NA,"larva",3,NA,1,4,24,"N","N","condition OK","Y",NA,"Epler 2001","N","EcoAnalysts Inc.","G. Wallace",NA,NA,"20221129T224755Z","RELEASE-2023"
"0945bc1c-0252-4a66-94fb-ac0e80531d1a","D17","TECR","TECR.AOS.reach",2021-07-27 15:41:00,2021-11-29,"TECR.20210727.SURBER.5","A00000298925",NA,"SPESP4","Y","Sperchon sp.",NA,"genus","Arthropoda","Chelicerata","Arachnida","Acari",NA,"Acariformes","Trombidiformes","Prostigmata",NA,"Lebertioidea","Sperchontidae",NA,NA,NA,"Sperchon","sp.",NA,"none",1,NA,1,4,28,"N","N","condition OK","Y",NA,"Thorp and Covich 2001","N","EcoAnalysts Inc.","J. Pfeiffer",NA,NA,"20221129T224755Z","RELEASE-2023"
"30625c10-369f-4c06-a59c-f6fff87c3f52","D17","TECR","TECR.AOS.reach",2021-07-27 15:41:00,2021-12-01,"TECR.20210727.SURBER.2","A00000298909",NA,"MICRYD","Y","Microtendipes rydalensis gr.",NA,"speciesGroup","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","Holometabola","Diptera","Nematocera","Culicomorpha",NA,"Chironomidae","Chironominae","Chironomini",NA,"Microtendipes","rydalensis gr.",NA,"larva",1,NA,2,13,16,"N","N","condition OK","Y",NA,"Epler 2001","N","EcoAnalysts Inc.","G. Wallace","1 tiny and partial",NA,"20221129T224755Z","RELEASE-2023"
"4670db04-ff13-4682-9f22-657aa7eedde5","D17","TECR","TECR.AOS.reach",2021-07-27 15:41:00,2021-12-01,"TECR.20210727.SURBER.3","A00000298910",NA,"BRUSP","Y","Brundiniella sp.",NA,"genus","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","Holometabola","Diptera","Nematocera","Culicomorpha",NA,"Chironomidae","Tanypodinae","Macropelopiini",NA,"Brundiniella","sp.",NA,"larva",2,NA,2,4,49,"N","N","condition OK","Y",NA,"Epler 2001","Y","EcoAnalysts Inc.","G. Wallace",NA,NA,"20221129T224755Z","RELEASE-2023"
"693b1b63-6ea9-4e73-bb29-b4479c1efc31","D17","TECR","TECR.AOS.reach",2021-07-27 15:41:00,2021-11-26,"TECR.20210727.SURBER.8","A00000298870",NA,"PERSP2","Y","Perlodidae sp.",NA,"family","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","Polyneoptera","Plecoptera","Systellognatha",NA,NA,"Perlodidae",NA,NA,NA,NA,"sp.",NA,"larva",1,NA,1,4,24,"Y","N","condition OK","Y",NA,"Stewart and Stark 2002","N","EcoAnalysts Inc.","J. Pfeiffer",NA,NA,"20221129T224755Z","RELEASE-2023"
"0d5cf4b6-aa41-4033-9595-9cdcebadceca","D17","TECR","TECR.AOS.reach",2021-07-27 15:41:00,2021-11-26,"TECR.20210727.SURBER.8","A00000298870",NA,"MICSP3","Y","Micrasema sp.",NA,"genus","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","Holometabola","Trichoptera",NA,NA,"Limnephiloidea","Brachycentridae",NA,NA,NA,"Micrasema","sp.",NA,"larva",5,NA,4,4,96,"N","N","condition OK","Y",NA,"Wiggins 1996","N","EcoAnalysts Inc.","J. Pfeiffer",NA,NA,"20221129T224755Z","RELEASE-2023"
"61482679-944b-481e-b764-6b3fd9004c77","D17","TECR","TECR.AOS.reach",2021-07-27 15:41:00,2021-12-01,"TECR.20210727.SURBER.2","A00000298909",NA,"MICSP6","Y","Micropsectra sp.",NA,"genus","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","Holometabola","Diptera","Nematocera","Culicomorpha",NA,"Chironomidae","Chironominae","Tanytarsini",NA,"Micropsectra","sp.",NA,"larva",2,NA,3,13,24,"N","N","condition OK","Y",NA,"Epler 2001","N","EcoAnalysts Inc.","G. Wallace",NA,NA,"20221129T224755Z","RELEASE-2023"
"950c5b6b-da16-47e5-8709-fe42653db613","D17","TECR","TECR.AOS.reach",2021-07-27 15:41:00,2021-12-01,"TECR.20210727.SURBER.1","A00000298855",NA,"SYNSP3","Y","Synorthocladius sp.",NA,"genus","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","Holometabola","Diptera","Nematocera","Culicomorpha",NA,"Chironomidae","Orthocladiinae",NA,NA,"Synorthocladius","sp.",NA,"larva",2,NA,2,14,14,"N","N","condition OK","Y",NA,"Epler 2001","N","EcoAnalysts Inc.","G. Wallace",NA,NA,"20221129T224755Z","RELEASE-2023"
"55010559-8990-473e-bda5-15e01b21f94f","D17","TECR","TECR.AOS.reach",2021-07-27 15:41:00,2021-11-29,"TECR.20210727.SURBER.4","A00000298911",NA,"LEPSP20","Y","Lepidostoma sp.",NA,"genus","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","Holometabola","Trichoptera",NA,NA,"Limnephiloidea","Lepidostomatidae","Lepidostomatinae",NA,NA,"Lepidostoma","sp.",NA,"larva",1,NA,6,4,144,"N","N","condition OK","Y",NA,"Wiggins 1996","N","EcoAnalysts Inc.","J. Pfeiffer",NA,NA,"20221129T224755Z","RELEASE-2023"
"9bacca63-a85b-4794-96fc-6a40c4ac42da","D17","TECR","TECR.AOS.reach",2021-07-27 15:41:00,2021-11-26,"TECR.20210727.SURBER.8","A00000298870",NA,"RHESP1","Y","Rheocricotopus sp.",NA,"genus","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","Holometabola","Diptera","Nematocera","Culicomorpha",NA,"Chironomidae","Orthocladiinae",NA,NA,"Rheocricotopus","sp.",NA,"larva",2,NA,1,4,24,"N","N","condition OK","Y",NA,"Epler 2001","N","EcoAnalysts Inc.","G. Wallace","tiny",NA,"20221129T224755Z","RELEASE-2023"
"0cde5a37-d8f1-41ce-b6a2-75be8526dcd7","D17","TECR","TECR.AOS.reach",2021-07-27 15:41:00,2021-11-28,"TECR.20210727.SURBER.7","A00000298871",NA,"MICSP3","Y","Micrasema sp.",NA,"genus","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","Holometabola","Trichoptera",NA,NA,"Limnephiloidea","Brachycentridae",NA,NA,NA,"Micrasema","sp.",NA,"larva",1,NA,2,9,22,"N","N","damaged, affecting measurement","Y",NA,"Wiggins 1996","N","EcoAnalysts Inc.","J. Pfeiffer","head to ab3",NA,"20221129T224755Z","RELEASE-2023"
"8fbcd38c-8a39-4cbd-b582-22bb37017486","D17","TECR","TECR.AOS.reach",2021-07-27 15:41:00,2021-11-29,"TECR.20210727.SURBER.5","A00000298925",NA,"ENCSP1","Y","Enchytraeidae sp.",NA,"family","Annelida","Clitellata","Oligochaeta","Oligochaeta",NA,NA,"Enchytraeida",NA,NA,NA,"Enchytraeidae",NA,NA,NA,NA,"sp.",NA,"none",3,NA,1,4,28,"N","N","condition OK","Y",NA,"Kathman and Brinkhurst 1999","N","EcoAnalysts Inc.","M. Hill","Length = 2.5mm",NA,"20221129T224755Z","RELEASE-2023"
"8225fd9b-fdde-4506-a9d6-c3dc4ee79db7","D17","TECR","TECR.AOS.reach",2021-07-27 15:41:00,2021-11-28,"TECR.20210727.SURBER.6","A00000298854",NA,"PLESP","Y","Plecoptera sp.",NA,"order","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","Polyneoptera","Plecoptera",NA,NA,NA,NA,NA,NA,NA,NA,"sp.",NA,"larva",1,NA,5,5,107,"Y","N","condition OK","Y",NA,"Merritt and Cummins 2008","N","EcoAnalysts Inc.","J. Pfeiffer",NA,NA,"20221129T224755Z","RELEASE-2023"
"8f232daf-d25f-4a00-a8f8-527de43aa92a","D17","TECR","TECR.AOS.reach",2021-07-27 15:41:00,2021-12-01,"TECR.20210727.SURBER.3","A00000298910",NA,"LIMSP23","Y","Limnophyes sp.",NA,"genus","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","Holometabola","Diptera","Nematocera","Culicomorpha",NA,"Chironomidae","Orthocladiinae",NA,NA,"Limnophyes","sp.",NA,"pupa",1,NA,1,4,25,"N","N","condition OK","Y",NA,"Epler 2001","Y","EcoAnalysts Inc.","G. Wallace",NA,NA,"20221129T224755Z","RELEASE-2023"
"b1a703d8-3592-447d-bfa6-f701fe598300","D17","TECR","TECR.AOS.reach",2021-07-27 15:41:00,2021-11-29,"TECR.20210727.SURBER.5","A00000298925",NA,"APASP2","Y","Apatania sp.",NA,"genus","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","Holometabola","Trichoptera",NA,NA,"Limnephiloidea","Apataniidae","Apataniinae","Apataniini",NA,"Apatania","sp.",NA,"larva",3,NA,1,4,28,"N","N","condition OK","Y",NA,"Wiggins 1996","N","EcoAnalysts Inc.","J. Pfeiffer",NA,NA,"20221129T224755Z","RELEASE-2023"
"8759ebfc-a84b-449c-b2ea-8a60e8aa339e","D17","TECR","TECR.AOS.reach",2021-07-27 15:41:00,2021-12-01,"TECR.20210727.SURBER.1","A00000298855",NA,"PARSP26","Y","Parametriocnemus sp.",NA,"genus","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","Holometabola","Diptera","Nematocera","Culicomorpha",NA,"Chironomidae","Orthocladiinae",NA,NA,"Parametriocnemus","sp.",NA,"larva",1,NA,2,14,14,"N","N","condition OK","Y",NA,"Epler 2001","N","EcoAnalysts Inc.","G. Wallace",NA,NA,"20221129T224755Z","RELEASE-2023"
"77f04060-5838-4942-9115-56f4bc32a730","D17","TECR","TECR.AOS.reach",2021-07-27 15:41:00,2021-11-28,"TECR.20210727.SURBER.6","A00000298854",NA,"PISSP4","Y","Pisidium sp.",NA,"genus","Mollusca",NA,"Bivalvia","Heterodonta",NA,NA,"Veneroida",NA,NA,"Corbiculoidea","Pisidiidae",NA,NA,NA,"Pisidium","sp.",NA,"none",2,NA,1,5,21,"N","N","condition OK","Y",NA,"Thorp and Covich 2001","N","EcoAnalysts Inc.","J. Pfeiffer",NA,NA,"20221129T224755Z","RELEASE-2023"
"c9bf6ac1-558d-429c-b9d3-a26c049368ac","D17","TECR","TECR.AOS.reach",2021-07-27 15:41:00,2021-12-01,"TECR.20210727.SURBER.3","A00000298910",NA,"MICRYD","Y","Microtendipes rydalensis gr.",NA,"speciesGroup","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","Holometabola","Diptera","Nematocera","Culicomorpha",NA,"Chironomidae","Chironominae","Chironomini",NA,"Microtendipes","rydalensis gr.",NA,"larva",3,NA,5,4,123,"N","N","condition OK","Y",NA,"Epler 2001","Y","EcoAnalysts Inc.","G. Wallace",NA,NA,"20221129T224755Z","RELEASE-2023"
"836eed6f-8889-441b-a2ff-4c1de29206fc","D17","TECR","TECR.AOS.reach",2021-07-27 15:41:00,2021-11-28,"TECR.20210727.SURBER.7","A00000298871",NA,"DIPHAG","Y","Diphetor hageni",NA,"species","Arthropoda","Hexapoda","Insecta","Pterygota","Palaeoptera",NA,"Ephemeroptera","Pisciforma",NA,NA,"Baetidae",NA,NA,NA,"Diphetor","hageni",NA,"larva",2,NA,18,9,195,"N","N","condition OK","Y",NA,"Morihara and McCafferty 1979","N","EcoAnalysts Inc.","J. Pfeiffer",NA,NA,"20221129T224755Z","RELEASE-2023"
"dfabcc4e-5142-4320-a692-3d7c31e5ddfa","D17","TECR","TECR.AOS.reach",2021-07-27 15:41:00,2021-11-29,"TECR.20210727.SURBER.5","A00000298925",NA,"CERSP10","Y","Ceratopogoninae sp.",NA,"subfamily","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","Holometabola","Diptera","Nematocera","Culicomorpha",NA,"Ceratopogonidae","Ceratopogoninae",NA,NA,NA,"sp.",NA,"larva",1,NA,1,4,28,"N","N","condition OK","Y",NA,"Merritt and Cummins 2008","N","EcoAnalysts Inc.","J. Pfeiffer",NA,NA,"20221129T224755Z","RELEASE-2023"
"e9c4870c-542b-4cda-beaf-225bb75add58","D17","TECR","TECR.AOS.reach",2021-07-27 15:41:00,2021-11-28,"TECR.20210727.SURBER.6","A00000298854",NA,"MICSP3","Y","Micrasema sp.",NA,"genus","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","Holometabola","Trichoptera",NA,NA,"Limnephiloidea","Brachycentridae",NA,NA,NA,"Micrasema","sp.",NA,"larva",4,NA,3,5,64,"N","N","condition OK","Y",NA,"Wiggins 1996","N","EcoAnalysts Inc.","J. Pfeiffer",NA,NA,"20221129T224755Z","RELEASE-2023"
"9d7ef96e-d1c5-4278-8558-975b2fdd04bb","D17","TECR","TECR.AOS.reach",2021-07-27 15:41:00,2021-11-28,"TECR.20210727.SURBER.7","A00000298871",NA,"THISP2","Y","Thienemanniella sp.",NA,"genus","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","Holometabola","Diptera","Nematocera","Culicomorpha",NA,"Chironomidae","Orthocladiinae",NA,NA,"Thienemanniella","sp.",NA,"pupa",1,NA,1,9,11,"N","N","condition OK","Y",NA,"Epler 2001","N","EcoAnalysts Inc.","G. Wallace",NA,NA,"20221129T224755Z","RELEASE-2023"
"32acdadc-f6f3-47f0-bb40-89affbb03769","D17","TECR","TECR.AOS.reach",2021-07-27 15:41:00,2021-12-01,"TECR.20210727.SURBER.2","A00000298909",NA,"DIPHAG","Y","Diphetor hageni",NA,"species","Arthropoda","Hexapoda","Insecta","Pterygota","Palaeoptera",NA,"Ephemeroptera","Pisciforma",NA,NA,"Baetidae",NA,NA,NA,"Diphetor","hageni",NA,"larva",1,NA,2,13,16,"N","N","damaged, affecting measurement","Y",NA,"Morihara and McCafferty 1979","N","EcoAnalysts Inc.","J. Pfeiffer","head",NA,"20221129T224755Z","RELEASE-2023"
"4e4cfec0-0b33-478f-8757-90f8d077ee75","D17","TECR","TECR.AOS.reach",2021-07-27 15:41:00,2021-11-29,"TECR.20210727.SURBER.5","A00000298925",NA,"RHESP2","Y","Rheotanytarsus sp.",NA,"genus","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","Holometabola","Diptera","Nematocera","Culicomorpha",NA,"Chironomidae","Chironominae","Tanytarsini",NA,"Rheotanytarsus","sp.",NA,"larva",2,NA,2,4,56,"N","N","condition OK","Y",NA,"Epler 2001","N","EcoAnalysts Inc.","G. Wallace",NA,NA,"20221129T224755Z","RELEASE-2023"
"c16d47b6-108f-44ff-a927-b4d6a9d4b02a","D17","TECR","TECR.AOS.reach",2021-07-27 15:41:00,2021-11-28,"TECR.20210727.SURBER.6","A00000298854",NA,"RHESP2","Y","Rheotanytarsus sp.",NA,"genus","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","Holometabola","Diptera","Nematocera","Culicomorpha",NA,"Chironomidae","Chironominae","Tanytarsini",NA,"Rheotanytarsus","sp.",NA,"larva",1,NA,28,5,600,"N","N","condition OK","Y",NA,"Epler 2001","N","EcoAnalysts Inc.","G. Wallace","all are small",NA,"20221129T224755Z","RELEASE-2023"
"0a4905f3-1d4b-4f6d-88df-ea2aac4be104","D17","TECR","TECR.AOS.reach",2021-07-27 15:41:00,2021-11-26,"TECR.20210727.SURBER.8","A00000298870",NA,"VISCAT","Y","Visoka cataractae",NA,"species","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","Polyneoptera","Plecoptera","Euholognatha",NA,NA,"Nemouridae","Nemourinae",NA,NA,"Visoka","cataractae",NA,"larva",2,NA,1,4,24,"N","N","damaged, affecting measurement","Y",NA,"Stewart and Stark 2002; Merritt et al 2019","N","EcoAnalysts Inc.","J. Pfeiffer","head to ab3",NA,"20221129T224755Z","RELEASE-2023"
"f4156b58-bb3a-4e79-8ede-debf073f488b","D17","TECR","TECR.AOS.reach",2021-07-27 15:41:00,2021-12-01,"TECR.20210727.SURBER.1","A00000298855",NA,"THIGRO","Y","Thienemannimyia gr.",NA,"speciesGroup","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","Holometabola","Diptera","Nematocera","Culicomorpha",NA,"Chironomidae","Tanypodinae","Pentaneurini",NA,"Thienemannimyia","gr.",NA,"larva",2,NA,1,14,7,"N","N","condition OK","Y",NA,"Epler 2001","N","EcoAnalysts Inc.","G. Wallace","5 are very small",NA,"20221129T224755Z","RELEASE-2023"
"f025a2cf-a140-447c-8e69-0f266a1a0dbf","D17","TECR","TECR.AOS.reach",2021-07-27 15:41:00,2021-11-26,"TECR.20210727.SURBER.8","A00000298870",NA,"TVEBAV","Y","Tvetenia bavarica gr.",NA,"speciesGroup","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","Holometabola","Diptera","Nematocera","Culicomorpha",NA,"Chironomidae","Orthocladiinae",NA,NA,"Tvetenia","bavarica gr.",NA,"larva",1,NA,4,4,96,"N","N","condition OK","Y",NA,"Epler 2001","N","EcoAnalysts Inc.","G. Wallace",NA,NA,"20221129T224755Z","RELEASE-2023"
"108153e2-8687-4104-be24-e65ebfd4f5da","D17","TECR","TECR.AOS.reach",2021-07-27 15:41:00,2021-11-28,"TECR.20210727.SURBER.7","A00000298871",NA,"STESP10","Y","Stempellinella sp.",NA,"genus","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","Holometabola","Diptera","Nematocera","Culicomorpha",NA,"Chironomidae","Chironominae","Tanytarsini",NA,"Stempellinella","sp.",NA,"larva",1,NA,3,9,32,"N","N","condition OK","Y",NA,"Epler 2001","N","EcoAnalysts Inc.","G. Wallace","1 are very tiny",NA,"20221129T224755Z","RELEASE-2023"
"9dc00d2b-6904-4f99-a8b6-fb81917462f0","D17","TECR","TECR.AOS.reach",2021-07-27 15:41:00,2021-12-01,"TECR.20210727.SURBER.2","A00000298909",NA,"DIXSP1","Y","Dixa sp.",NA,"genus","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","Holometabola","Diptera","Nematocera","Culicomorpha",NA,"Dixidae",NA,NA,NA,"Dixa","sp.",NA,"larva",2,NA,1,13,8,"N","N","condition OK","Y",NA,"Merritt and Cummins 2008","N","EcoAnalysts Inc.","J. Pfeiffer",NA,NA,"20221129T224755Z","RELEASE-2023"
"978f0c86-76a6-4e02-8de4-c988e373148f","D17","TECR","TECR.AOS.reach",2021-07-27 15:41:00,2021-12-01,"TECR.20210727.SURBER.1","A00000298855",NA,"POLSP13","Y","Polypedilum sp.",NA,"genus","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","Holometabola","Diptera","Nematocera","Culicomorpha",NA,"Chironomidae","Chironominae","Chironomini",NA,"Polypedilum","sp.",NA,"larva",1,NA,2,14,14,"N","N","condition OK","Y",NA,"Epler 2001 and Maschwitz and Cook 2000","N","EcoAnalysts Inc.","G. Wallace","tiny",NA,"20221129T224755Z","RELEASE-2023"
