"HOR.VER","siteID","horizontalPosition","verticalPosition","startDateTime","endDateTime","soilCO2concentrationMean","soilCO2concentrationExpUncert","finalQF.CO2","soilTempMean","soilTempExpUncert","finalQF.temp"
"003.501","TEAK","003","501",2022-01-05 16:30:00,2022-01-05 17:00:00,2000.26,28.25,0,1.182,0.1364,0
"003.501","TEAK","003","501",2022-01-05 17:00:00,2022-01-05 17:30:00,1998.66,28.18,0,1.183,0.1364,0
"003.501","TEAK","003","501",2022-01-05 17:30:00,2022-01-05 18:00:00,2004.54,28.26,0,1.183,0.1364,0
"003.501","TEAK","003","501",2022-01-05 18:00:00,2022-01-05 18:30:00,2016.69,28.49,0,1.183,0.1364,0
"003.501","TEAK","003","501",2022-01-05 18:30:00,2022-01-05 19:00:00,2036.88,28.86,0,1.184,0.1364,0
"003.501","TEAK","003","501",2022-01-05 19:00:00,2022-01-05 19:30:00,2063.71,29.29,0,1.184,0.1364,0
"003.501","TEAK","003","501",2022-01-05 19:30:00,2022-01-05 20:00:00,2090.08,29.56,0,1.184,0.1364,0
"003.501","TEAK","003","501",2022-01-05 20:00:00,2022-01-05 20:30:00,2112.03,29.82,0,1.184,0.1364,0
"003.501","TEAK","003","501",2022-01-05 20:30:00,2022-01-05 21:00:00,2126.9,30.06,0,1.183,0.1364,0
"003.501","TEAK","003","501",2022-01-05 21:00:00,2022-01-05 21:30:00,2131.19,30.07,0,1.183,0.1364,0
"003.501","TEAK","003","501",2022-01-05 21:30:00,2022-01-05 22:00:00,2130.64,30.05,0,1.183,0.1364,0
"003.501","TEAK","003","501",2022-01-05 22:00:00,2022-01-05 22:30:00,2126.03,30,0,1.184,0.1364,0
"003.501","TEAK","003","501",2022-01-05 22:30:00,2022-01-05 23:00:00,2118.21,29.96,0,1.184,0.1364,0
"003.501","TEAK","003","501",2022-01-05 23:00:00,2022-01-05 23:30:00,2107.79,29.81,0,1.184,0.1364,0
"003.501","TEAK","003","501",2022-01-05 23:30:00,2022-01-06 00:00:00,2093.71,29.56,0,1.185,0.1364,0
"003.501","TEAK","003","501",2022-01-06 00:00:00,2022-01-06 00:30:00,2083.52,29.38,0,1.185,0.1364,0
"003.501","TEAK","003","501",2022-01-06 00:30:00,2022-01-06 01:00:00,2075.45,29.28,0,1.185,0.1364,0
"003.501","TEAK","003","501",2022-01-06 01:00:00,2022-01-06 01:30:00,2073.32,29.22,0,1.185,0.1364,0
"003.501","TEAK","003","501",2022-01-06 01:30:00,2022-01-06 02:00:00,2073.49,29.28,0,1.186,0.1364,0
"003.501","TEAK","003","501",2022-01-06 02:00:00,2022-01-06 02:30:00,2078.4,29.4,0,1.186,0.1364,0
"003.501","TEAK","003","501",2022-01-06 02:30:00,2022-01-06 03:00:00,2086.07,29.41,0,1.186,0.1364,0
"003.501","TEAK","003","501",2022-01-06 03:00:00,2022-01-06 03:30:00,2097.27,29.61,0,1.186,0.1364,0
"003.501","TEAK","003","501",2022-01-06 03:30:00,2022-01-06 04:00:00,2111.03,29.79,0,1.187,0.1364,0
"003.501","TEAK","003","501",2022-01-06 04:00:00,2022-01-06 04:30:00,2125.42,30.03,0,1.187,0.1364,0
"003.501","TEAK","003","501",2022-01-06 04:30:00,2022-01-06 05:00:00,2141.8,30.32,0,1.187,0.1364,0
"003.501","TEAK","003","501",2022-01-06 05:00:00,2022-01-06 05:30:00,2157.11,30.47,0,1.186,0.1364,0
"003.501","TEAK","003","501",2022-01-06 05:30:00,2022-01-06 06:00:00,2173.24,30.67,0,1.186,0.1364,0
"003.501","TEAK","003","501",2022-01-06 06:00:00,2022-01-06 06:30:00,2185,30.88,0,1.186,0.1364,0
"003.501","TEAK","003","501",2022-01-06 06:30:00,2022-01-06 07:00:00,2194.78,30.92,0,1.187,0.1364,0
"003.501","TEAK","003","501",2022-01-06 07:00:00,2022-01-06 07:30:00,2201.5,31.05,0,1.186,0.1364,0
"003.501","TEAK","003","501",2022-01-06 07:30:00,2022-01-06 08:00:00,2205.96,31.14,0,1.187,0.1364,0
"003.501","TEAK","003","501",2022-01-06 08:00:00,2022-01-06 08:30:00,2209.31,31.15,0,1.187,0.1364,0
"003.501","TEAK","003","501",2022-01-06 08:30:00,2022-01-06 09:00:00,2211.29,31.25,0,1.187,0.1364,0
"003.501","TEAK","003","501",2022-01-06 09:00:00,2022-01-06 09:30:00,2211.09,31.21,0,1.187,0.1364,0
"003.501","TEAK","003","501",2022-01-06 09:30:00,2022-01-06 10:00:00,2210.19,31.17,0,1.187,0.1364,0
"003.501","TEAK","003","501",2022-01-06 10:00:00,2022-01-06 10:30:00,2207.54,31.19,0,1.187,0.1364,0
"003.501","TEAK","003","501",2022-01-06 10:30:00,2022-01-06 11:00:00,2203.79,31.06,0,1.187,0.1364,0
"003.501","TEAK","003","501",2022-01-06 11:00:00,2022-01-06 11:30:00,2199.36,31.07,0,1.187,0.1364,0
"003.501","TEAK","003","501",2022-01-06 11:30:00,2022-01-06 12:00:00,2192.55,30.92,0,1.187,0.1364,0
"003.501","TEAK","003","501",2022-01-06 12:00:00,2022-01-06 12:30:00,2183.85,30.83,0,1.187,0.1364,0
"003.501","TEAK","003","501",2022-01-06 12:30:00,2022-01-06 13:00:00,2174.15,30.7,0,1.187,0.1364,0
"003.501","TEAK","003","501",2022-01-06 13:00:00,2022-01-06 13:30:00,2163.05,30.6,0,1.187,0.1364,0
"003.501","TEAK","003","501",2022-01-06 13:30:00,2022-01-06 14:00:00,2150.03,30.39,0,1.187,0.1364,0
"003.501","TEAK","003","501",2022-01-06 14:00:00,2022-01-06 14:30:00,2136.04,30.19,0,1.187,0.1364,0
"003.501","TEAK","003","501",2022-01-06 14:30:00,2022-01-06 15:00:00,2122.59,30.01,0,1.187,0.1364,0
"003.501","TEAK","003","501",2022-01-06 15:00:00,2022-01-06 15:30:00,2110.83,29.76,0,1.187,0.1364,0
"003.501","TEAK","003","501",2022-01-06 15:30:00,2022-01-06 16:00:00,2100.97,29.58,0,1.187,0.1364,0
"003.501","TEAK","003","501",2022-01-06 16:00:00,2022-01-06 16:30:00,2093.98,29.54,0,1.187,0.1364,0
"003.501","TEAK","003","501",2022-01-06 16:30:00,2022-01-06 17:00:00,2086.39,29.46,0,1.188,0.1364,0
"003.501","TEAK","003","501",2022-01-06 17:00:00,2022-01-06 17:30:00,2082.99,29.38,0,1.188,0.1364,0
"003.501","TEAK","003","501",2022-01-06 17:30:00,2022-01-06 18:00:00,2084.22,29.38,0,1.188,0.1364,0
"003.501","TEAK","003","501",2022-01-06 18:00:00,2022-01-06 18:30:00,2093.84,29.59,0,1.188,0.1364,0
"003.501","TEAK","003","501",2022-01-06 18:30:00,2022-01-06 19:00:00,2111.16,29.87,0,1.188,0.1364,0
"003.501","TEAK","003","501",2022-01-06 19:00:00,2022-01-06 19:30:00,2136.97,30.26,0,1.189,0.1364,0
"003.501","TEAK","003","501",2022-01-06 19:30:00,2022-01-06 20:00:00,2161.65,30.54,0,1.189,0.1364,0
"003.501","TEAK","003","501",2022-01-06 20:00:00,2022-01-06 20:30:00,2179.04,30.8,0,1.189,0.1364,0
"003.501","TEAK","003","501",2022-01-06 20:30:00,2022-01-06 21:00:00,2181.55,30.78,0,1.189,0.1364,0
"003.501","TEAK","003","501",2022-01-06 21:00:00,2022-01-06 21:30:00,2170,30.68,0,1.189,0.1364,0
"003.501","TEAK","003","501",2022-01-06 21:30:00,2022-01-06 22:00:00,2150.79,30.42,0,1.19,0.1364,0
"003.501","TEAK","003","501",2022-01-06 22:00:00,2022-01-06 22:30:00,2127.93,30.11,0,1.19,0.1364,0
"003.501","TEAK","003","501",2022-01-06 22:30:00,2022-01-06 23:00:00,2103.83,29.77,0,1.19,0.1364,0
"003.501","TEAK","003","501",2022-01-06 23:00:00,2022-01-06 23:30:00,2078.99,29.43,0,1.19,0.1364,0
"003.501","TEAK","003","501",2022-01-06 23:30:00,2022-01-07 00:00:00,2052.94,29.07,0,1.19,0.1364,0
"003.501","TEAK","003","501",2022-01-07 00:00:00,2022-01-07 00:30:00,2029.59,28.7,0,1.19,0.1364,0
"003.501","TEAK","003","501",2022-01-07 00:30:00,2022-01-07 01:00:00,2010.8,28.44,0,1.191,0.1364,0
"003.501","TEAK","003","501",2022-01-07 01:00:00,2022-01-07 01:30:00,1996.69,28.29,0,1.191,0.1364,0
"003.501","TEAK","003","501",2022-01-07 01:30:00,2022-01-07 02:00:00,1988.54,28.1,0,1.191,0.1364,0
"003.501","TEAK","003","501",2022-01-07 02:00:00,2022-01-07 02:30:00,1984.28,27.98,0,1.191,0.1364,0
"003.501","TEAK","003","501",2022-01-07 02:30:00,2022-01-07 03:00:00,1986.09,28.05,0,1.191,0.1364,0
"003.501","TEAK","003","501",2022-01-07 03:00:00,2022-01-07 03:30:00,1992.53,28.16,0,1.191,0.1364,0
"003.501","TEAK","003","501",2022-01-07 03:30:00,2022-01-07 04:00:00,2005.18,28.31,0,1.191,0.1364,0
"003.501","TEAK","003","501",2022-01-07 04:00:00,2022-01-07 04:30:00,2023.35,28.69,0,1.191,0.1364,0
"003.501","TEAK","003","501",2022-01-07 04:30:00,2022-01-07 05:00:00,2042.44,28.89,0,1.191,0.1364,0
"003.501","TEAK","003","501",2022-01-07 05:00:00,2022-01-07 05:30:00,2064.2,29.19,0,1.191,0.1364,0
"003.501","TEAK","003","501",2022-01-07 05:30:00,2022-01-07 06:00:00,2084.67,29.5,0,1.191,0.1364,0
"003.501","TEAK","003","501",2022-01-07 06:00:00,2022-01-07 06:30:00,2102.48,29.7,0,1.191,0.1364,0
"003.501","TEAK","003","501",2022-01-07 06:30:00,2022-01-07 07:00:00,2116.28,29.91,0,1.191,0.1364,0
"003.501","TEAK","003","501",2022-01-07 07:00:00,2022-01-07 07:30:00,2124.61,30.02,0,1.19,0.1364,0
"003.501","TEAK","003","501",2022-01-07 07:30:00,2022-01-07 08:00:00,2128.18,30.06,0,1.19,0.1364,0
"003.501","TEAK","003","501",2022-01-07 08:00:00,2022-01-07 08:30:00,2126.83,30.06,0,1.19,0.1364,0
"003.501","TEAK","003","501",2022-01-07 08:30:00,2022-01-07 09:00:00,2120.1,29.95,0,1.19,0.1364,0
"003.501","TEAK","003","501",2022-01-07 09:00:00,2022-01-07 09:30:00,2112.05,29.81,0,1.19,0.1364,0
"003.501","TEAK","003","501",2022-01-07 09:30:00,2022-01-07 10:00:00,2099.86,29.65,0,1.189,0.1364,0
"003.501","TEAK","003","501",2022-01-07 10:00:00,2022-01-07 10:30:00,2083.24,29.44,0,1.189,0.1364,0
"003.501","TEAK","003","501",2022-01-07 10:30:00,2022-01-07 11:00:00,2066.83,29.19,0,1.189,0.1364,0
"003.501","TEAK","003","501",2022-01-07 11:00:00,2022-01-07 11:30:00,2050.01,28.99,0,1.189,0.1364,0
"003.501","TEAK","003","501",2022-01-07 11:30:00,2022-01-07 12:00:00,2032.62,28.72,0,1.189,0.1364,0
"003.501","TEAK","003","501",2022-01-07 12:00:00,2022-01-07 12:30:00,2013.7,28.48,0,1.188,0.1364,0
"003.501","TEAK","003","501",2022-01-07 12:30:00,2022-01-07 13:00:00,1993.5,28.18,0,1.188,0.1364,0
"003.501","TEAK","003","501",2022-01-07 13:00:00,2022-01-07 13:30:00,1973.6,27.95,0,1.188,0.1364,0
"003.501","TEAK","003","501",2022-01-07 13:30:00,2022-01-07 14:00:00,1952.14,27.72,0,1.188,0.1364,0
"003.501","TEAK","003","501",2022-01-07 14:00:00,2022-01-07 14:30:00,1931.12,27.36,0,1.188,0.1364,0
"003.501","TEAK","003","501",2022-01-07 14:30:00,2022-01-07 15:00:00,1912.37,27.08,0,1.188,0.1364,0
"003.501","TEAK","003","501",2022-01-07 15:00:00,2022-01-07 15:30:00,1892.76,26.8,0,1.187,0.1364,0
"003.501","TEAK","003","501",2022-01-07 15:30:00,2022-01-07 16:00:00,1874.46,26.5,0,1.187,0.1364,0
"003.501","TEAK","003","501",2022-01-07 16:00:00,2022-01-07 16:30:00,1858.52,26.26,0,1.187,0.1364,0
"003.501","TEAK","003","501",2022-01-07 16:30:00,2022-01-07 17:00:00,1846.7,26.1,0,1.187,0.1364,0
"003.501","TEAK","003","501",2022-01-07 17:00:00,2022-01-07 17:30:00,1839.37,25.97,0,1.187,0.1364,0
"003.501","TEAK","003","501",2022-01-07 17:30:00,2022-01-07 18:00:00,1841.72,26.04,0,1.187,0.1364,0
"003.501","TEAK","003","501",2022-01-07 18:00:00,2022-01-07 18:30:00,1851.33,26.25,0,1.187,0.1364,0
"003.501","TEAK","003","501",2022-01-07 18:30:00,2022-01-07 19:00:00,1872.77,26.58,0,1.187,0.1364,0
"003.501","TEAK","003","501",2022-01-07 19:00:00,2022-01-07 19:30:00,1906.06,27.15,0,1.187,0.1364,0
"003.501","TEAK","003","501",2022-01-07 19:30:00,2022-01-07 20:00:00,1939.62,27.52,0,1.187,0.1364,0
"003.501","TEAK","003","501",2022-01-07 20:00:00,2022-01-07 20:30:00,1967.81,27.85,0,1.187,0.1364,0
"003.501","TEAK","003","501",2022-01-07 20:30:00,2022-01-07 21:00:00,1983.61,28,0,1.187,0.1364,0
"003.501","TEAK","003","501",2022-01-07 21:00:00,2022-01-07 21:30:00,1988.62,28.05,0,1.187,0.1364,0
"003.501","TEAK","003","501",2022-01-07 21:30:00,2022-01-07 22:00:00,1985.29,28.09,0,1.187,0.1364,0
"003.501","TEAK","003","501",2022-01-07 22:00:00,2022-01-07 22:30:00,1974.22,27.9,0,1.187,0.1364,0
"003.501","TEAK","003","501",2022-01-07 22:30:00,2022-01-07 23:00:00,1960.74,27.76,0,1.188,0.1364,0
"003.501","TEAK","003","501",2022-01-07 23:00:00,2022-01-07 23:30:00,1943.22,27.46,0,1.187,0.1364,0
"003.501","TEAK","003","501",2022-01-07 23:30:00,2022-01-08 00:00:00,1924.45,27.21,0,1.188,0.1364,0
"003.501","TEAK","003","501",2022-01-08 00:00:00,2022-01-08 00:30:00,1909.56,27,0,1.188,0.1364,0
"003.501","TEAK","003","501",2022-01-08 00:30:00,2022-01-08 01:00:00,1898.02,26.81,0,1.188,0.1364,0
"003.501","TEAK","003","501",2022-01-08 01:00:00,2022-01-08 01:30:00,1888.72,26.76,0,1.188,0.1364,0
"003.501","TEAK","003","501",2022-01-08 01:30:00,2022-01-08 02:00:00,1882.38,26.56,0,1.188,0.1364,0
"003.501","TEAK","003","501",2022-01-08 02:00:00,2022-01-08 02:30:00,1881.53,26.55,0,1.188,0.1364,0
"003.501","TEAK","003","501",2022-01-08 02:30:00,2022-01-08 03:00:00,1885.78,26.63,0,1.188,0.1364,0
"003.501","TEAK","003","501",2022-01-08 03:00:00,2022-01-08 03:30:00,1895.71,26.76,0,1.189,0.1364,0
"003.501","TEAK","003","501",2022-01-08 03:30:00,2022-01-08 04:00:00,1913.22,27.12,0,1.189,0.1364,0
"003.501","TEAK","003","501",2022-01-08 04:00:00,2022-01-08 04:30:00,1936.15,27.41,0,1.189,0.1364,0
"003.501","TEAK","003","501",2022-01-08 04:30:00,2022-01-08 05:00:00,1957.64,27.74,0,1.189,0.1364,0
"003.501","TEAK","003","501",2022-01-08 05:00:00,2022-01-08 05:30:00,1976.13,27.92,0,1.189,0.1364,0
"003.501","TEAK","003","501",2022-01-08 05:30:00,2022-01-08 06:00:00,1989.92,28.13,0,1.19,0.1364,0
"003.501","TEAK","003","501",2022-01-08 06:00:00,2022-01-08 06:30:00,1999.18,28.19,0,1.19,0.1364,0
"003.501","TEAK","003","501",2022-01-08 06:30:00,2022-01-08 07:00:00,2000.35,28.2,0,1.19,0.1364,0
"003.501","TEAK","003","501",2022-01-08 07:00:00,2022-01-08 07:30:00,1993.57,28.17,0,1.19,0.1364,0
"003.501","TEAK","003","501",2022-01-08 07:30:00,2022-01-08 08:00:00,1980.07,28.05,0,1.19,0.1364,0
"003.501","TEAK","003","501",2022-01-08 08:00:00,2022-01-08 08:30:00,1961.79,27.75,0,1.191,0.1364,0
"003.501","TEAK","003","501",2022-01-08 08:30:00,2022-01-08 09:00:00,1938.85,27.48,0,1.19,0.1364,0
"003.501","TEAK","003","501",2022-01-08 09:00:00,2022-01-08 09:30:00,1913.15,27.16,0,1.191,0.1364,0
"003.501","TEAK","003","501",2022-01-08 09:30:00,2022-01-08 10:00:00,1884.15,26.76,0,1.191,0.1364,0
"003.501","TEAK","003","501",2022-01-08 10:00:00,2022-01-08 10:30:00,1853.08,26.3,0,1.191,0.1364,0
"003.501","TEAK","003","501",2022-01-08 10:30:00,2022-01-08 11:00:00,1820.67,25.85,0,1.191,0.1364,0
"003.501","TEAK","003","501",2022-01-08 11:00:00,2022-01-08 11:30:00,1789.64,25.37,0,1.191,0.1364,0
"003.501","TEAK","003","501",2022-01-08 11:30:00,2022-01-08 12:00:00,1758.6,25.08,0,1.191,0.1364,0
"003.501","TEAK","003","501",2022-01-08 12:00:00,2022-01-08 12:30:00,1728.03,24.6,0,1.191,0.1364,0
"003.501","TEAK","003","501",2022-01-08 12:30:00,2022-01-08 13:00:00,1697.4,24.17,0,1.19,0.1364,0
"003.501","TEAK","003","501",2022-01-08 13:00:00,2022-01-08 13:30:00,1669.62,23.73,0,1.191,0.1364,0
"003.501","TEAK","003","501",2022-01-08 13:30:00,2022-01-08 14:00:00,1642.68,23.3,0,1.191,0.1364,0
"003.501","TEAK","003","501",2022-01-08 14:00:00,2022-01-08 14:30:00,1616.15,22.93,0,1.191,0.1364,0
"003.501","TEAK","003","501",2022-01-08 14:30:00,2022-01-08 15:00:00,1590.96,22.54,0,1.191,0.1364,0
"003.501","TEAK","003","501",2022-01-08 15:00:00,2022-01-08 15:30:00,1568.78,22.28,0,1.191,0.1364,0
"003.501","TEAK","003","501",2022-01-08 15:30:00,2022-01-08 16:00:00,1548.5,21.94,0,1.191,0.1364,0
"003.501","TEAK","003","501",2022-01-08 16:00:00,2022-01-08 16:30:00,1530.26,21.68,0,1.191,0.1364,0
"003.501","TEAK","003","501",2022-01-08 16:30:00,2022-01-08 17:00:00,1514.41,21.43,0,1.191,0.1364,0
"003.501","TEAK","003","501",2022-01-08 17:00:00,2022-01-08 17:30:00,1504.99,21.27,0,1.191,0.1364,0
"003.501","TEAK","003","501",2022-01-08 17:30:00,2022-01-08 18:00:00,1501.45,21.2,0,1.191,0.1364,0
"003.501","TEAK","003","501",2022-01-08 18:00:00,2022-01-08 18:30:00,1505.69,21.28,0,1.191,0.1364,0
"003.501","TEAK","003","501",2022-01-08 18:30:00,2022-01-08 19:00:00,1518.39,21.59,0,1.191,0.1364,0
"003.501","TEAK","003","501",2022-01-08 19:00:00,2022-01-08 19:30:00,1541.55,22.02,0,1.191,0.1364,0
"003.501","TEAK","003","501",2022-01-08 19:30:00,2022-01-08 20:00:00,1574.73,22.47,0,1.191,0.1364,0
"003.501","TEAK","003","501",2022-01-08 20:00:00,2022-01-08 20:30:00,1613,23.02,0,1.191,0.1364,0
"003.501","TEAK","003","501",2022-01-08 20:30:00,2022-01-08 21:00:00,1650.69,23.56,0,1.191,0.1364,0
"003.501","TEAK","003","501",2022-01-08 21:00:00,2022-01-08 21:30:00,1684.84,23.97,0,1.191,0.1364,0
"003.501","TEAK","003","501",2022-01-08 21:30:00,2022-01-08 22:00:00,1710.13,24.28,0,1.191,0.1364,0
"003.501","TEAK","003","501",2022-01-08 22:00:00,2022-01-08 22:30:00,1725.82,24.43,0,1.191,0.1364,0
"003.501","TEAK","003","501",2022-01-08 22:30:00,2022-01-08 23:00:00,1737.04,24.5,0,1.192,0.1364,0
"003.501","TEAK","003","501",2022-01-08 23:00:00,2022-01-08 23:30:00,1745.91,24.65,0,1.192,0.1364,0
"003.501","TEAK","003","501",2022-01-08 23:30:00,2022-01-09 00:00:00,1752.73,24.73,0,1.192,0.1364,0
"003.501","TEAK","003","501",2022-01-09 00:00:00,2022-01-09 00:30:00,1759.51,24.87,0,1.192,0.1364,0
"003.501","TEAK","003","501",2022-01-09 00:30:00,2022-01-09 01:00:00,1764.6,24.92,0,1.192,0.1364,0
"003.501","TEAK","003","501",2022-01-09 01:00:00,2022-01-09 01:30:00,1771.54,24.99,0,1.192,0.1364,0
"003.501","TEAK","003","501",2022-01-09 01:30:00,2022-01-09 02:00:00,1784.28,25.21,0,1.193,0.1364,0
"003.501","TEAK","003","501",2022-01-09 02:00:00,2022-01-09 02:30:00,1802.34,25.6,0,1.193,0.1364,0
"003.501","TEAK","003","501",2022-01-09 02:30:00,2022-01-09 03:00:00,1821.16,25.84,0,1.193,0.1364,0
"003.501","TEAK","003","501",2022-01-09 03:00:00,2022-01-09 03:30:00,1832.12,25.91,0,1.193,0.1364,0
"003.501","TEAK","003","501",2022-01-09 03:30:00,2022-01-09 04:00:00,1834.11,25.88,0,1.193,0.1364,0
"003.501","TEAK","003","501",2022-01-09 04:00:00,2022-01-09 04:30:00,1826.32,25.78,0,1.193,0.1364,0
"003.501","TEAK","003","501",2022-01-09 04:30:00,2022-01-09 05:00:00,1809.69,25.61,0,1.193,0.1364,0
"003.501","TEAK","003","501",2022-01-09 05:00:00,2022-01-09 05:30:00,1788.35,25.37,0,1.194,0.1364,0
"003.501","TEAK","003","501",2022-01-09 05:30:00,2022-01-09 06:00:00,1764.79,25,0,1.194,0.1364,0
"003.501","TEAK","003","501",2022-01-09 06:00:00,2022-01-09 06:30:00,1738.21,24.64,0,1.194,0.1364,0
"003.501","TEAK","003","501",2022-01-09 06:30:00,2022-01-09 07:00:00,1711.83,24.29,0,1.194,0.1364,0
"003.501","TEAK","003","501",2022-01-09 07:00:00,2022-01-09 07:30:00,1685.95,23.96,0,1.194,0.1364,0
"003.501","TEAK","003","501",2022-01-09 07:30:00,2022-01-09 08:00:00,1660.23,23.59,0,1.194,0.1364,0
"003.501","TEAK","003","501",2022-01-09 08:00:00,2022-01-09 08:30:00,1633.06,23.21,0,1.194,0.1364,0
"003.501","TEAK","003","501",2022-01-09 08:30:00,2022-01-09 09:00:00,1607.97,22.85,0,1.195,0.1364,0
"003.501","TEAK","003","501",2022-01-09 09:00:00,2022-01-09 09:30:00,1584.33,22.44,0,1.195,0.1364,0
"003.501","TEAK","003","501",2022-01-09 09:30:00,2022-01-09 10:00:00,1561.16,22.16,0,1.195,0.1364,0
"003.501","TEAK","003","501",2022-01-09 10:00:00,2022-01-09 10:30:00,1540.65,21.86,0,1.195,0.1364,0
"003.501","TEAK","003","501",2022-01-09 10:30:00,2022-01-09 11:00:00,1521.13,21.53,0,1.195,0.1364,0
"003.501","TEAK","003","501",2022-01-09 11:00:00,2022-01-09 11:30:00,1502.71,21.34,0,1.195,0.1364,0
"003.501","TEAK","003","501",2022-01-09 11:30:00,2022-01-09 12:00:00,1485.71,21.04,0,1.195,0.1364,0
"003.501","TEAK","003","501",2022-01-09 12:00:00,2022-01-09 12:30:00,1470.39,20.88,0,1.195,0.1364,0
"003.501","TEAK","003","501",2022-01-09 12:30:00,2022-01-09 13:00:00,1455.83,20.61,0,1.196,0.1364,0
"003.501","TEAK","003","501",2022-01-09 13:00:00,2022-01-09 13:30:00,1443.82,20.4,0,1.196,0.1364,0
"003.501","TEAK","003","501",2022-01-09 13:30:00,2022-01-09 14:00:00,1431.92,20.32,0,1.196,0.1364,0
"003.501","TEAK","003","501",2022-01-09 14:00:00,2022-01-09 14:30:00,1419.88,20.17,0,1.196,0.1364,0
"003.501","TEAK","003","501",2022-01-09 14:30:00,2022-01-09 15:00:00,1410.05,20,0,1.196,0.1364,0
"003.501","TEAK","003","501",2022-01-09 15:00:00,2022-01-09 15:30:00,1399.42,19.77,0,1.196,0.1364,0
"003.501","TEAK","003","501",2022-01-09 15:30:00,2022-01-09 16:00:00,1389.37,19.67,0,1.196,0.1364,0
"003.501","TEAK","003","501",2022-01-09 16:00:00,2022-01-09 16:30:00,1380.72,19.49,0,1.196,0.1364,0
"003.501","TEAK","003","501",2022-01-09 16:30:00,2022-01-09 17:00:00,1373.17,19.42,0,1.196,0.1364,0
"003.501","TEAK","003","501",2022-01-09 17:00:00,2022-01-09 17:30:00,1369.4,19.34,0,1.197,0.1364,0
"003.501","TEAK","003","501",2022-01-09 17:30:00,2022-01-09 18:00:00,1371.79,19.39,0,1.197,0.1364,0
"003.501","TEAK","003","501",2022-01-09 18:00:00,2022-01-09 18:30:00,1377.74,19.6,0,1.197,0.1364,0
"003.501","TEAK","003","501",2022-01-09 18:30:00,2022-01-09 19:00:00,1393.91,19.78,0,1.197,0.1364,0
"003.501","TEAK","003","501",2022-01-09 19:00:00,2022-01-09 19:30:00,1420.34,20.27,0,1.197,0.1364,0
"003.501","TEAK","003","501",2022-01-09 19:30:00,2022-01-09 20:00:00,1455.64,20.88,0,1.197,0.1364,0
"003.501","TEAK","003","501",2022-01-09 20:00:00,2022-01-09 20:30:00,1495.03,21.36,0,1.198,0.1364,0
"003.501","TEAK","003","501",2022-01-09 20:30:00,2022-01-09 21:00:00,1532.44,21.88,0,1.198,0.1364,0
"003.501","TEAK","003","501",2022-01-09 21:00:00,2022-01-09 21:30:00,1561.72,22.15,0,1.198,0.1364,0
"003.501","TEAK","003","501",2022-01-09 21:30:00,2022-01-09 22:00:00,1580.37,22.38,0,1.198,0.1364,0
"003.501","TEAK","003","501",2022-01-09 22:00:00,2022-01-09 22:30:00,1590.6,22.5,0,1.198,0.1364,0
"003.501","TEAK","003","501",2022-01-09 22:30:00,2022-01-09 23:00:00,1594.76,22.45,0,1.199,0.1364,0
"003.501","TEAK","003","501",2022-01-09 23:00:00,2022-01-09 23:30:00,1593.48,22.46,0,1.199,0.1364,0
"003.501","TEAK","003","501",2022-01-09 23:30:00,2022-01-10 00:00:00,1586.6,22.43,0,1.199,0.1364,0
"003.501","TEAK","003","501",2022-01-10 00:00:00,2022-01-10 00:30:00,1580.99,22.33,0,1.199,0.1364,0
"003.501","TEAK","003","501",2022-01-10 00:30:00,2022-01-10 01:00:00,1578.67,22.28,0,1.199,0.1364,0
"003.501","TEAK","003","501",2022-01-10 01:00:00,2022-01-10 01:30:00,1582.32,22.37,0,1.2,0.1364,0
"003.501","TEAK","003","501",2022-01-10 01:30:00,2022-01-10 02:00:00,1597.85,22.62,0,1.2,0.1364,0
"003.501","TEAK","003","501",2022-01-10 02:00:00,2022-01-10 02:30:00,1621.03,23.08,0,1.2,0.1364,0
"003.501","TEAK","003","501",2022-01-10 02:30:00,2022-01-10 03:00:00,1646.8,23.37,0,1.2,0.1364,0
"003.501","TEAK","003","501",2022-01-10 03:00:00,2022-01-10 03:30:00,1667.08,23.6,0,1.2,0.1364,0
"003.501","TEAK","003","501",2022-01-10 03:30:00,2022-01-10 04:00:00,1681.2,23.78,0,1.2,0.1364,0
"003.501","TEAK","003","501",2022-01-10 04:00:00,2022-01-10 04:30:00,1685.93,23.79,0,1.2,0.1364,0
"003.501","TEAK","003","501",2022-01-10 04:30:00,2022-01-10 05:00:00,1681.57,23.76,0,1.201,0.1364,0
"003.501","TEAK","003","501",2022-01-10 05:00:00,2022-01-10 05:30:00,1670.25,23.61,0,1.201,0.1364,0
"003.501","TEAK","003","501",2022-01-10 05:30:00,2022-01-10 06:00:00,1654.8,23.4,0,1.201,0.1364,0
"003.501","TEAK","003","501",2022-01-10 06:00:00,2022-01-10 06:30:00,1635.89,23.2,0,1.201,0.1364,0
"003.501","TEAK","003","501",2022-01-10 06:30:00,2022-01-10 07:00:00,1614.65,22.89,0,1.201,0.1364,0
"003.501","TEAK","003","501",2022-01-10 07:00:00,2022-01-10 07:30:00,1593.12,22.67,0,1.201,0.1364,0
"003.501","TEAK","003","501",2022-01-10 07:30:00,2022-01-10 08:00:00,1571.59,22.3,0,1.201,0.1364,0
"003.501","TEAK","003","501",2022-01-10 08:00:00,2022-01-10 08:30:00,1550.98,21.98,0,1.201,0.1364,0
